weekend_of,movie_title,show_date,day_of_week,theatre_name,timezone,showtime,showtime_id,snapshot_time,final_check_time,minutes_to_showtime,capacity,snapshot_reserved_seats,snapshot_occupancy,final_seats_sold,final_occupancy,pickup_seats,pickup_ratio
2026-05-15,Obsession,2026-05-16,Saturday,AMC Tustin 14 @ The District,PT,6:15pm,142627297,2026-05-16T03:58:21.235744+00:00,2026-05-17T08:27:12.331943+00:00,856.65,88,55,0.625,78,0.8864,23,1.4182
2026-05-15,In the Grey,2026-05-16,Saturday,AMC Tustin 14 @ The District,PT,10:40pm,142853533,2026-05-16T03:58:21.235744+00:00,2026-05-17T08:27:12.331943+00:00,1121.65,126,6,0.0476,25,0.1984,19,4.1667
2026-05-15,In the Grey,2026-05-16,Saturday,AMC Tustin 14 @ The District,PT,7:50pm,142853532,2026-05-16T03:58:21.235744+00:00,2026-05-17T08:27:12.331943+00:00,951.65,126,71,0.5635,98,0.7778,27,1.3803
2026-05-15,Obsession,2026-05-17,Sunday,AMC Mission Valley 20,PT,10:30pm,142653369,2026-05-16T03:58:38.806487+00:00,2026-05-18T08:53:59.109001+00:00,2551.35,139,6,0.0432,95,0.6835,89,15.8333
2026-05-15,Obsession,2026-05-17,Sunday,AMC Mission Valley 20,PT,9:30pm,142653351,2026-05-16T03:58:38.806487+00:00,2026-05-18T08:53:59.109001+00:00,2491.35,233,0,0.0,58,0.2489,58,
2026-05-15,Obsession,2026-05-17,Sunday,AMC Mission Valley 20,PT,6:45pm,142653340,2026-05-16T03:58:38.806487+00:00,2026-05-18T08:53:59.109001+00:00,2326.35,233,17,0.073,132,0.5665,115,7.7647
2026-05-15,Obsession,2026-05-17,Sunday,AMC Mission Valley 20,PT,4:00pm,142653341,2026-05-16T03:58:38.806487+00:00,2026-05-18T08:53:59.109001+00:00,2161.35,233,4,0.0172,94,0.4034,90,23.5
2026-05-15,Obsession,2026-05-17,Sunday,AMC Mission Valley 20,PT,1:15pm,142653342,2026-05-16T03:58:38.806487+00:00,2026-05-18T08:53:59.109001+00:00,1996.35,233,15,0.0644,104,0.4464,89,6.9333
2026-05-15,In the Grey,2026-05-17,Sunday,AMC Mission Valley 20,PT,10:30pm,142715625,2026-05-16T03:58:38.806487+00:00,2026-05-18T08:53:59.109001+00:00,2551.35,280,0,0.0,11,0.0393,11,
2026-05-15,In the Grey,2026-05-17,Sunday,AMC Mission Valley 20,PT,7:45pm,142715624,2026-05-16T03:58:38.806487+00:00,2026-05-18T08:53:59.109001+00:00,2386.35,280,2,0.0071,24,0.0857,22,12.0
2026-05-15,In the Grey,2026-05-17,Sunday,AMC Mission Valley 20,PT,5:00pm,142715626,2026-05-16T03:58:38.806487+00:00,2026-05-18T08:53:59.109001+00:00,2221.35,280,5,0.0179,25,0.0893,20,5.0
2026-05-15,In the Grey,2026-05-17,Sunday,AMC Mission Valley 20,PT,2:15pm,142715627,2026-05-16T03:58:38.806487+00:00,2026-05-18T08:53:59.109001+00:00,2056.35,280,7,0.025,37,0.1321,30,5.2857
2026-05-15,In the Grey,2026-05-17,Sunday,AMC Mission Valley 20,PT,11:30am,142715628,2026-05-16T03:58:38.806487+00:00,2026-05-18T08:53:59.109001+00:00,1891.35,280,7,0.025,27,0.0964,20,3.8571
2026-05-15,Obsession,2026-05-16,Saturday,AMC Mission Valley 20,PT,10:30pm,142653368,2026-05-16T03:58:55.463005+00:00,2026-05-17T08:28:53.490629+00:00,1111.08,139,50,0.3597,114,0.8201,64,2.28
2026-05-15,Obsession,2026-05-16,Saturday,AMC Mission Valley 20,PT,9:30pm,142653347,2026-05-16T03:58:55.463005+00:00,2026-05-17T08:28:53.490629+00:00,1051.08,233,9,0.0386,123,0.5279,114,13.6667
2026-05-15,Obsession,2026-05-16,Saturday,AMC Mission Valley 20,PT,6:45pm,142653348,2026-05-16T03:58:55.463005+00:00,2026-05-17T08:28:53.490629+00:00,886.08,233,32,0.1373,173,0.7425,141,5.4062
2026-05-15,In the Grey,2026-05-16,Saturday,AMC Mission Valley 20,PT,10:30pm,142715620,2026-05-16T03:58:55.463005+00:00,2026-05-17T08:28:53.490629+00:00,1111.08,280,0,0.0,3,0.0107,3,
2026-05-15,In the Grey,2026-05-16,Saturday,AMC Mission Valley 20,PT,7:45pm,142715619,2026-05-16T03:58:55.463005+00:00,2026-05-17T08:28:53.490629+00:00,946.08,280,2,0.0071,33,0.1179,31,16.5
2026-05-15,Obsession,2026-05-17,Sunday,AMC Palm Promenade 24,PT,10:00pm,142846190,2026-05-16T03:59:16.453707+00:00,2026-05-18T08:54:15.309968+00:00,2520.73,198,9,0.0455,73,0.3687,64,8.1111
2026-05-15,Obsession,2026-05-17,Sunday,AMC Palm Promenade 24,PT,6:10pm,142846169,2026-05-16T03:59:16.453707+00:00,2026-05-18T08:54:15.309968+00:00,2290.73,216,2,0.0093,121,0.5602,119,60.5
2026-05-15,Obsession,2026-05-17,Sunday,AMC Palm Promenade 24,PT,3:20pm,142846170,2026-05-16T03:59:16.453707+00:00,2026-05-18T08:54:15.309968+00:00,2120.73,216,5,0.0231,76,0.3519,71,15.2
2026-05-15,Obsession,2026-05-17,Sunday,AMC Palm Promenade 24,PT,12:20pm,142846171,2026-05-16T03:59:16.453707+00:00,2026-05-18T08:54:15.309968+00:00,1940.73,216,7,0.0324,38,0.1759,31,5.4286
2026-05-15,In the Grey,2026-05-17,Sunday,AMC Palm Promenade 24,PT,10:30pm,142781813,2026-05-16T03:59:16.453707+00:00,2026-05-18T08:54:15.309968+00:00,2550.73,119,0,0.0,1,0.0084,1,
2026-05-15,In the Grey,2026-05-17,Sunday,AMC Palm Promenade 24,PT,7:30pm,142781812,2026-05-16T03:59:16.453707+00:00,2026-05-18T08:54:15.309968+00:00,2370.73,94,4,0.0426,22,0.234,18,5.5
2026-05-15,In the Grey,2026-05-17,Sunday,AMC Palm Promenade 24,PT,4:45pm,142781803,2026-05-16T03:59:16.453707+00:00,2026-05-18T08:54:15.309968+00:00,2205.73,94,0,0.0,8,0.0851,8,
2026-05-15,In the Grey,2026-05-17,Sunday,AMC Palm Promenade 24,PT,2:00pm,142781804,2026-05-16T03:59:16.453707+00:00,2026-05-18T08:54:15.309968+00:00,2040.73,94,4,0.0426,35,0.3723,31,8.75
2026-05-15,Obsession,2026-05-16,Saturday,AMC Palm Promenade 24,PT,10:30pm,142846189,2026-05-16T03:59:25.551886+00:00,2026-05-17T08:29:21.726701+00:00,1110.57,198,8,0.0404,95,0.4798,87,11.875
2026-05-15,Obsession,2026-05-16,Saturday,AMC Palm Promenade 24,PT,9:15pm,142846164,2026-05-16T03:59:25.551886+00:00,2026-05-17T08:29:21.726701+00:00,1035.57,216,6,0.0278,98,0.4537,92,16.3333
2026-05-15,Obsession,2026-05-16,Saturday,AMC Palm Promenade 24,PT,6:20pm,142846165,2026-05-16T03:59:25.551886+00:00,2026-05-17T08:29:21.726701+00:00,860.57,216,13,0.0602,93,0.4306,80,7.1538
2026-05-15,In the Grey,2026-05-16,Saturday,AMC Palm Promenade 24,PT,10:30pm,142781809,2026-05-16T03:59:25.551886+00:00,2026-05-17T08:29:21.726701+00:00,1110.57,119,0,0.0,15,0.1261,15,
2026-05-15,In the Grey,2026-05-16,Saturday,AMC Palm Promenade 24,PT,7:30pm,142781808,2026-05-16T03:59:25.551886+00:00,2026-05-17T08:29:21.726701+00:00,930.57,94,0,0.0,17,0.1809,17,
2026-05-15,Obsession,2026-05-17,Sunday,AMC Bay Street 16,PT,10:00pm,142648384,2026-05-16T03:59:48.641862+00:00,2026-05-18T08:55:18.375084+00:00,2520.19,206,4,0.0194,89,0.432,85,22.25
2026-05-15,Obsession,2026-05-17,Sunday,AMC Bay Street 16,PT,6:00pm,142648404,2026-05-16T03:59:48.641862+00:00,2026-05-18T08:55:18.375084+00:00,2280.19,200,16,0.08,109,0.545,93,6.8125
2026-05-15,Obsession,2026-05-17,Sunday,AMC Bay Street 16,PT,3:00pm,142648405,2026-05-16T03:59:48.641862+00:00,2026-05-18T08:55:18.375084+00:00,2100.19,200,11,0.055,105,0.525,94,9.5455
2026-05-15,Obsession,2026-05-17,Sunday,AMC Bay Street 16,PT,12:00pm,142648396,2026-05-16T03:59:48.641862+00:00,2026-05-18T08:55:18.375084+00:00,1920.19,200,16,0.08,65,0.325,49,4.0625
2026-05-15,Obsession,2026-05-17,Sunday,AMC Bay Street 16,PT,9:00pm,142648403,2026-05-16T03:59:48.641862+00:00,2026-05-18T08:55:18.375084+00:00,2460.19,200,0,0.0,16,0.08,16,
2026-05-15,In the Grey,2026-05-17,Sunday,AMC Bay Street 16,PT,10:20pm,143124925,2026-05-16T03:59:48.641862+00:00,2026-05-18T08:55:18.375084+00:00,2540.19,118,0,0.0,3,0.0254,3,
2026-05-15,In the Grey,2026-05-17,Sunday,AMC Bay Street 16,PT,7:00pm,142732293,2026-05-16T03:59:48.641862+00:00,2026-05-18T08:55:18.375084+00:00,2340.19,118,8,0.0678,19,0.161,11,2.375
2026-05-15,In the Grey,2026-05-17,Sunday,AMC Bay Street 16,PT,4:15pm,142732294,2026-05-16T03:59:48.641862+00:00,2026-05-18T08:55:18.375084+00:00,2175.19,118,0,0.0,12,0.1017,12,
2026-05-15,In the Grey,2026-05-17,Sunday,AMC Bay Street 16,PT,1:30pm,142732295,2026-05-16T03:59:48.641862+00:00,2026-05-18T08:55:18.375084+00:00,2010.19,118,4,0.0339,15,0.1271,11,3.75
